;Marca;Preco;Preco Boleto
1562;Placa de Video Asus GeForce GTX 970 OC 4GB GDDR5 TURBO 256-bit, TURBO-GTX970-OC-4GD5;0;0
1563;Placa de Video MSI Geforce GTX 960 4GB OC TwinFrozr V Gaming 4G, 128 Bits GDDR5, GTX 960 GAMING 4G - BOX;0;0
1564;Placa de Video EVGA GeForce GTX 960 4GB GDDR5 SC 128-bit, 04G-P4-1962-KR;0;0
1565;Placa de Video Gigabyte Radeon R7 370 2GB GDDR5 WindForce OC 256-bit, GV-R737WF2OC-2GD;0;0
1566;Placa de Video Gigabyte GT 720 1GB DDR3 64Bits, GV-N720D3-1GL - BOX;0;0
1567;Placa de Video Gigabyte GeForce GT 730 1GB DDR3 64-bit, GV-N730D3-1GI;0;0
1568;Placa de Video EVGA GeForce GTX 960 4GB GDDR5 SSC ACX 128-bit, 04G-P4-3967-KR;0;0
1569;Placa de Video EVGA GeForce GT 740 1GB GDDR5 SC 128-bit, 01G-P4-3743-KR;0;0
1570;Placa de Video EVGA GeForce GTX 950 2GB GDDR5 FTW 128-bit, 02G-P4-2958-KR;0;0
1571;Placa de Vídeo Gigabyte GeForce GT610 2GB GDDR3 64Bit, GV-N610D3-2GI - BOX;0;0
1572;Placa de Video PNY GeForce GTX 980 Ti 6GB GDDR5 Founders Edition 384-bit, VCGGTX980T6XPB-CG;0;0
1573;Placa de Video Gigabyte GeForce GTX 960 4GB GDDR5 OC 128-bit, GV-N960OC-4GD;0;0
1574;Placa de Video Gigabyte Radeon R9 390 8GB GDDR5 WindForce 512-bit, GV-R939WF2-8GD;0;0
1575;Placa de Video Gigabyte GeForce GTX 970 4GB GDDR5 TWIN Turbo OC 256-bit, GV-N970TTOC-4GD;0;0
1576;Placa de Video Gigabyte GeForce GTX 980 Ti 6GB GDDR5 WindForce OC 384-bit, GV-N98TWF3OC-6GD;0;0
1577;Placa de Video Radeon MSI R9 390X GAMING 8G 8GB GDDR5 512Bit, R9-390X-GAMING-8G - BOX;0;0
1578;Placa de Video Gigabyte GeForce GTX 950 2GB GDDR5 OC 128-bit, GV-N950OC-2GD;0;0
1579;Placa de Video PNY GeForce GTX 960 4GB GDDR5 128-bit, VCGGTX9604XPB;0;0
1580;Placa de Video Radeon MSI R9 380 GAMING 4G 4GB GDDR5 256Bit, R9-380-GAMING-4G - BOX;0;0
1581;Placa de Video Radeon MSI R7 370 GAMING 4G 4GB GDDR5 256Bit, R7-370-GAMING-4G - BOX;0;0
1582;Placa de Video Gigabyte GT 740 2GB GDDR5 128Bits, GV-N740D5OC-2GI - BOX;0;0
1583;Placa de Video SAPPHIRE R9 FURY TRI-X 4GB HBM 4096Bits, 11247-00-40G - BOX;0;0
1584;Placa de Video Gigabyte GeForce GTX 980 Ti 6GB GDDR5 WindForce OC 384-bit, GV-N98TG1 GAMING-6GD;0;0
1585;Placa de Video Galax GeForce GTX 970 4GB GDDR5 EXOC 256-bit, 97NQH6DNB4RO;0;0
1586;Placa de Video EVGA GeForce GTX 960 4GB GDDR5 SC 128-bit, 04G-P4-3962-KR;0;0
1587;Placa de Video Radeon MSI R9 390 GAMING 8G 8GB GDDR5 512Bit, R9-390-GAMING-8G - BOX;0;0
1588;Placa de Video Zotac GeForce GTX 960 4GB GDDR5 AMP! 128-bit, ZT-90309-10M;0;0
1589;Placa de Video Zotac GeForce GTX 960 4GB GDDR5 128-bit, ZT-90308-10M;0;0
1590;Placa de Video Gigabyte Radeon R7 360 2GB GDDR5 OC 128-bit, GV-R736OC-2GD;0;0
1591;Placa de Video Asus GeForce GT 730 2GB 128-Bit, GT730-2GD3 - BOX;0;0
1592;Placa de Video Asus GeForce GT 740 2GB 128-Bit, GT740-2GD3 - BOX;0;0
1593;Placa de Video MSI GeForce GT 740 4GB 128-Bit, N740-4GD3 - BOX;0;0
1594;Placa de Video MSI GeForce GTX 750 OC 1GB 128-Bit, N750-1GD5/OC - BOX;0;0
1595;Placa de Video Asus GeForce GT 730 1GB 64-Bit, GT730-SL-1GD3-BRK - BOX;0;0
1596;Placa de Video Asus Radeon R7 360 OC 2GB GDDR5 128-bit, R7360-OC-2GD5;0;0
1597;Placa de Video Asus Radeon R7 370 OC 2GB GDDR5 Strix 256-bit, STRIX-R7370-DC2OC-2GD5-GAMING;0;0
1598;Placa de Video Asus Radeon R9 390 DirectCU II 8GB 512Bit, R9390-DC2-8GD5 - BOX;0;0
1599;Placa de Video Asus Radeon R9 390X DirectCU II 8GB 512Bit, R9390X-DC2-8GD5 - BOX;0;0
1600;Placa de Vídeo MSI GeForce GT740 2GB DDR3 128Bit, N740-2GD3 - BOX;0;0
1601;Placa de Video Zotac GeForce GTX 980 Ti 6GB GDDR5 AMP! 384-bit, ZT-90503-10P;0;0
1602;Placa de Video EVGA GeForce GTX 970 4GB GDDR5 SC 256-bit, 04G-P4-2977-KR;0;0
1603;Placa de Video EVGA GeForce GTX 960 4GB GDDR5 FTW 128-bit, 04G-P4-3968-KR;0;0
1604;Placa de Video Sapphire Radeon R9 380 2GB GDDR5 ITX Compact 256-bit, 11242-00-20G;0;0
1605;Placa de Video Sapphire Radeon R9 380 2GB GDDR5 Dual-X 256-bit, 11242-02-20G;0;0
1606;Placa de Video Sapphire Radeon R9 Fury X 4GB HBM 4096-bit, 21246-00-40G;0;0
1607;Placa de Video XFX Radeon R9 390X 8GB GDDR5 512-bit, R9-390X-8DB6;0;0
1608;Placa de Video XFX Radeon R9 390 8GB GDDR5 OC Black Edition 512-bit, R9-390P-8DB6;0;0
1609;Placa de Video XFX Radeon R9 390 8GB GDDR5 OC XXX 512-bit, R9-390P-8DF6;0;0
1610;Placa de Video XFX Radeon R9 380 4GB GDDR5 OC XXX 256-bit, R9-380P-4DF5;0;0
1611;Placa de Video XFX Radeon R7 370 4GB GDDR5 256-bit, R7-370P-4DF5;0;0
1612;Placa de Video XFX Radeon R7 370 2GB GDDR5 256-bit, R7-370P-2DB5;0;0
1613;Placa de Video XFX Radeon R7 370 2GB GDDR5 256-bit, R7-370P-2DF5;0;0
1614;Placa de Video Gigabyte Radeon R9 390X 8GB GDDR5 G1 Gaming 512-bit, GV-R939XG1 GAMING-8GD;0;0
1615;Placa de Video Gigabyte Radeon R9 390 8GB GDDR5 G1 Gaming 512-bit, GV-R939G1 GAMING-8GD;0;0
1616;Placa de Video Gigabyte Radeon R9 380 2GB GDDR5 WindForce OC 256-bit, GV-R938WF2OC-2GD;0;0
1617;Placa de Video Gigabyte Radeon R9 380 4GB GDDR5 G1 Gaming 256-bit, GV-R938G1 GAMING-4GD;0;0
1618;Placa de Vídeo Gigabyte Geforce GTX980 Ti 6GB GDDR5 384-Bit, GV-N98TD5-6GD-B - BOX;0;0
1619;Placa de Video XFX Radeon R7 370 2GB GDDR5 256-bit, R7-370P-2SF5;0;0
1620;Placa de Video SAPPHIRE R9 380 NITRO DUAL-X OC 4GB GDDR5 256Bit, 11242-07-20G - BOX;0;0
1621;Placa de Vídeo EVGA Geforce GTX 980 Ti 6GB GDDR5 384Bit, 06G-P4-4990-KR - BOX;0;0
1622;Placa de Video EVGA GeForce GTX 980 Ti 6GB GDDR5 SC ACX 384-bit, 06G-P4-4993-KR;0;0
1623;Placa de Video Radeon MSI R7 370 GAMING 2G 2GB GDDR5 256Bit, R7-370-GAMING-2G - BOX;0;0
1624;Placa de Video Sapphire Radeon R7 370 4GB GDDR5 Nitro 256-bit, 11240-04-20G;0;0
1625;Placa de Video Sapphire Radeon R7 370 2GB GDDR5 Dual-X 256-bit, 11240-06-20G;0;0
1626;Placa de Video Sapphire Radeon R7 360 2GB GDDR5 128-bit, 11243-00-20G;0;0
1627;Placa de Video Sapphire Radeon R9 390X 8GB GDDR5 Tri-X 512-bit, 11241-00-20G;0;0
1628;Placa de Video Sapphire Radeon R9 390 8GB GDDR5 Nitro Tri-X 512-bit, 11244-00-20G;0;0
1629;Placa de Video Radeon MSI R7 370 2GD5T OC 2GB GDDR5 256Bit, R7-370-2GD5T-OC - BOX;0;0
1630;Placa de Video Radeon MSI R9 380 2GD5T OC 2GB GDDR5 256Bit, R9-380-2GD5T-OC - BOX;0;0
1631;Placa de Vídeo EVGA Geforce GTX 980 Ti SC 6GB GDDR5 384Bit, 06G-P4-4992-KR - BOX;0;0
1632;Placa de Video Radeon MSI R9 380 GAMING 2G 2GB GDDR5 256Bit, R9-380-GAMING-2G - BOX;0;0
1633;Placa de Video EVGA GeForce GTX 980 Ti 6GB GDDR5 SC+ 384-bit, 06G-P4-4995-KR;0;0
1634;Placa de Video Gigabyte GeForce GTX 970 4GB GDDR5 Mini ITX 256-bit, GV-N970IX-4GD;0;0
1635;Placa de Video XFX Radeon R9 285 2GB GDDR5 256-bit, R9-285A-CDFC;0;0
1636;Placa de Video Zotac GeForce GTX 980 Ti 6GB GDDR5 384-bit, ZT-90501-10P;0;0
1637;Placa de Video Gigabyte GeForce GT 740 1GB GDDR5 OC 128-bit, GV-N740D5OC-1GI;0;0
1638;Placa de Vídeo EVGA Geforce GTX 960 SSC ACX 2.0+ 4GB GDDR5 128Bit, 04G-P4-3966-KR - BOX;0;0
1639;Placa de Vídeo EVGA Geforce GTX 970 FTW ACX 2.0 4GB GDDR5 256Bit, 04G-P4-3978-KR - BOX;0;0
1640;Placa de Video Galax GeForce GTX 960 2GB GDDR5 EXOC White 128-bit, 96NPH8DVE8DC;0;0
1641;Placa de Video Gigabyte GeForce GTX 750 Ti 2GB GDDR5 Low Profile 128-bit, GV-N75TOC-2GL;0;0
1642;Placa de Video Gigabyte GeForce GTX 960 4GB GDDR5 G1 Gaming 128-bit, GV-N960G1 GAMING-4GD;0;0
1643;Placa de Video PNY GeForce GTX 960 2GB GDDR5 128-bit, VCGGTX9602XPB;0;0
1644;Placa de Video EVGA GeForce GTX 960 2GB GDDR5 SC 128-bit, 02G-P4-2962-KR;0;0
1645;Placa de Video Galax GeForce GTX 750 Slim 2GB GDDR5 128Bit, 75NPH8HX9KXZ - BOX;0;0
1646;Placa de Video Zotac GeForce GTX 970 4GB GDDR5 Omega 256-bit, ZT-90106-10P;0;0
1647;Placa de Video Gigabyte GeForce GTX 960 4GB GDDR5 WindForce OC 128-bit, GV-N960WF2OC-4GD;0;0
1648;Placa De Video EVGA Geforce GT 720 2GB GDDR3, 128Bit, 02G-P3-2724-KR - BOX;0;0
1649;Placa de Video EVGA GeForce GT 730 1GB DDR3 64-bit, 01G-P3-1731-KR;0;0
1650;Placa De Video EVGA Geforce GT 730 2GB GDDR3, 128Bit, 02G-P3-2732-KR - BOX;0;0
1651;Placa de Video EVGA GeForce GT 730 1GB DDR3 Low Profile 128-bit, 01G-P3-2730-KR;0;0
1652;Placa De Video EVGA Geforce GT 740 2GB FTW GDDR5, 128Bit, 02G-P4-3744-KR - BOX;0;0
1653;Placa de Video EVGA GeForce GT 740 2GB SC DDR3 128-bit, 02G-P4-2742-KR;0;0
1654;Placa De Video EVGA Geforce GT 740 4GB SC GDDR3, 128Bit, 04G-P4-2744-KR - BOX;0;0
1655;Placa De Video EVGA Geforce GT 740 2GB SC GDDR3, 128Bit, 02G-P4-2743-KR - BOX;0;0
1656;Placa de Video EVGA GeForce GTX 970 4GB GDDR5 REF 256-bit, 04G-P4-3973-KR;0;0
1657;Placa de Video Galax GeForce GTX 980 4GB GDDR5 HOF 256-bit, 98NQH6DND2UZ;0;0
1658;Placa de Video Galax GeForce GTX 980 4GB GDDR5 SOC 256-bit, 98NQH6DNC7VZ;0;0
1659;Placa de Video Galax GeForce GTX 970 4GB GDDR5 HOF 256-bit, 97NQH6DND2TX;0;0
1660;Placa de Video Galax GeForce GTX 970 4GB GDDR5 EXOC 256-bit, 97NQH6DNB4TX;0;0
1661;Placa de Video Galax GeForce GTX 970 4GB GDDR5 OC 256-bit, 97NPH6DT8RVZ;0;0
1662;Placa de Video Galax GeForce GTX 750 Ti 2GB GDDR5 128-bit, 75IGH8HX9KXZ;0;0
1663;Placa de Video Galax GeForce GTX 750 Ti 2GB GDDR5 EXOC 128-bit, 75IPH8DV9JXZ;0;0
1664;Placa de Video Zotac GeForce GTX 970 4GB GDDR5 AMP! Extreme 256-bit, ZT-90107-10P;0;0
1665;Placa de vídeo AMD Sapphire FirePro V7900 2GB GDDR5 256 Bit, 31004-22-40R - BOX;0;0
1666;Placa de vídeo AMD Sapphire FirePro V5900 2GB GDDR5 256 Bit, 31004-20-40R - BOX;0;0
1667;Placa de vídeo AMD Sapphire Firepro 2270 512Mb DDR3, 31004-17-40A - BOX;0;0
1668;Placa de vídeo AMD Sapphire Firepro 2270 1GB DDR3, 31004-35-40A - BOX;0;0
1669;Placa de Video EVGA GeForce GTX 750 2GB GDDR5 128-bit, 02G-P4-2752-KR;0;0
1670;Placa de Video Asus GeForce GTX 960 OC 2GB GDDR5 ROG Strix 128-bit, STRIX-GTX960-DC2OC-2GD5;0;0
1671;Placa de Vídeo EVGA Geforce GTX 970 ACX 2.0 4GB GDDR5 256Bit, 04G-P4-2976-KR - BOX;0;0
1672;Placa de Video EVGA GeForce GTX 970 4GB GDDR5 SSC 256-bit, 04G-P4-3975-KR;0;0
1673;Placa de Video EVGA GeForce GTX 960 2GB GDDR5 SSC 128-bit, 02G-P4-2966-KR;0;0
1674;Placa de Video Galax GeForce GTX 750 Slim OC 1GB GDDR5 128Bit, 75NGH8HX9KXZ - BOX;0;0
1675;Placa de Video Gigabyte GeForce GTX 960 2GB GDDR5 G1 Gaming 128-bit, GV-N960G1 GAMING-2GD;0;0
1676;Placa de Video Gigabyte GeForce GTX 960 2GB GDDR5 WindForce OC 128-bit, GV-N960WF2OC-2GD;0;0
1677;Placa de Video EVGA GeForce GTX 960 2GB GDDR5 REF 128-bit, 02G-P4-2963-KR;0;0
1678;Placa de Video Zotac GeForce GTX 960 2GB GDDR5 128-bit, ZT-90301-10M;0;0
1679;Placa de Video Zotac GeForce GTX 960 2GB GDDR5 AMP! 128-bit, ZT-90303-10M;0;0
1680;Placa de Vídeo Zotac Geforce GTX 980 AMP! Omega Core Edition 4GB GDDR5 256Bit, ZT-90202-10P - BOX;0;0
1681;Placa de Video Asus GeForce GTX 980 OC 4GB GDDR5 ROG Strix 256-bit, STRIX-GTX980-DC2OC-4GD5;0;0
1682;Placa de Video Asus GeForce GTX 970 OC 4GB GDDR5 ROG Strix 256-bit, STRIX-GTX970-DC2OC-4GD5;0;0
1683;Placa de Vídeo MSI Geforce GTX 970 Gaming OC 4GB GDDR5 256Bit, GTX 970 GAMING 4G - BOX;0;0
1684;Placa de Video Gigabyte GeForce GTX 970 4GB GDDR5 OC Mini ITX 256-bit, GV-N970IXOC-4GD;0;0
1685;Placa de Video EVGA GeForce GT 210 1GB DDR3 Low Profile 64-bit, 01G-P3-1313-KR;0;0
1686;Placa de Vídeo MSI Geforce GTX 970 OC 4GB GDDR5 256Bit, GTX 970 4GD5T OC - BOX;0;0
1687;Placa de Video Gigabyte GeForce GTX 980 4GB GDDR5 WindForce 256-bit, GV-N980WF3OC-4GD;0;0
1688;Placa de Video PNY Quadro K620 2GB GDDR3 128-bit, VCQK620-PB;0;0
1689;Placa de Video EVGA GeForce GTX 980 4GB GDDR5 256-bit, 04G-P4-2981-KR;0;0
1690;Placa de Video EVGA GeForce GTX 980 4GB GDDR5 SC 256-bit, 04G-P4-2983-KR;0;0
1691;Placa de Video Zotac GeForce GTX 980 4GB GDDR5 AMP! 256-bit, ZT-90204-10P;0;0
1692;Placa de Video EVGA GeForce 9800 GT 1GB DDR3 256-bit, 01G-P3-N988-L1;0;0
1693;Placa de Video EVGA GeForce GTX 970 4GB GDDR5 FTW 256-bit, 04G-P4-2978-KR;0;0
1694;Placa de Video Gigabyte GeForce GTX 970 4GB GDDR5 OC WindForce 256-bit, GV-N970WF3OC-4GD;0;0
1695;Placa de Video EVGA GeForce GTX 970 4GB GDDR5 SC 256-bit, 04G-P4-2974-KR;0;0
1696;Placa de Vídeo Zotac Geforce GTX 970 AMP! Omega Core Edition 4GB GDDR5 256Bit, ZT-90102-10P - BOX;0;0
1697;Placa de Video Zotac GeForce GT 740 1GB GDDR5 Low Profile 128-bit, ZT-71003-10L;0;0
1698;Placa de Vídeo EVGA Geforce GTX 970 ACX 2.0 4GB GDDR5 256Bit, 04G-P4-2972-KR - BOX;0;0
1699;Placa de Vídeo MSI Geforce GTX 980 Gaming 4GB GDDR5 256Bit, GTX 980 GAMING 4G - BOX;0;0
1700;Placa de Vídeo Gigabyte Geforce GTX 980 G1 Gaming 4GB GDDR5 256Bit, GV-N980G1 GAMING-4GD - BOX;0;0
1701;Placa de Video Asus GeForce GTX 750 Ti 2GB GDDR5 128-bit, GTX750TI-PH-2GD5;0;0
1702;Placa de Video Zotac GeForce GTX 750 Ti 2GB GDDR5 128-bit, ZT-70605-10M;0;0
1703;Placa de Video EVGA GeForce GTX 970 4GB GDDR5 256-bit, 04G-P4-1970-KT;0;0
1704;Placa de Video EVGA GeForce GTX 970 4GB GDDR5 SC 256-bit, 04G-P4-1972-KT;0;0
1705;Placa de Video PNY GeForce GTX 970 4GB GDDR5 XLR8 256-bit, VCGGTX9704XPB;0;0
1706;Placa de Video Zotac GeForce GTX 970 4GB GDDR5 256-bit, ZT-90101-10P;0;0
1707;Placa de Video Gigabyte GeForce GTX 970 4GB GDDR5 G1 Gaming 256-bit, GV-N970G1 GAMING-4GD;0;0
1708;Placa de Vídeo EVGA Geforce GTX 980 SC 4GB GDDR5 256Bit, 04G-P4-2982-KR - BOX;0;0
1709;Placa de Vídeo EVGA Geforce GTX 980 4GB GDDR5 256Bit, 04G-P4-2980-KR - BOX;0;0
1710;Placa de Video XFX Radeon R7 250 1GB DDR5 Low Profile 128-bit, R7-250A-ZLF4;0;0
1711;Placa de Video XFX Radeon R7 250 2GB DDR3 Low Profile 128-bit, R7-250A-CLF4;0;0
1712;Placa de Video Asus GeForce GTX 750 Ti OC 2GB GDDR5 128-bit, GTX750TI-OC-2GD5;0;0
1713;Placa de Video Zotac GeForce GTX 750 Ti 1GB GDDR5 128-bit, ZT-70603-10M;0;0
1714;Placa de Video Gigabyte GeForce GT 210 1GB DDR3 Low Profile 64-bit GDDR3, GV-N210D3-1GI;0;0
1715;Placa de Video EVGA GeForce GTX 750 Ti 2GB GDDR5 128-bit, 02G-P4-3755-KR;0;0
1716;Placa de Video PNY Quadro K600 1GB GDDR3 128-bit, VCQK600-PB;0;0
1717;Placa de Video EVGA GeForce GT 610 2GB DDR3 Low Profile 64-bit, 02G-P3-2619-KR;0;0
1718;Placa de Vídeo MSI GeForce GTX 750 Ti OC Gaming 2GB 128Bits, N750TI TF 2GD5/OC - BOX;0;0
1719;Placa de Video PNY GeForce GTX 750 Ti 2GB GDDR5 OC XLR8 128-bit, VCGGTX750T2XPB-OC-PORT;0;0
1720;Placa de Video PNY GeForce GTX 750 Ti 2GB GDDR5 128-bit, VCGGTX750T2XPB;0;0
1721;Placa de Video EVGA GeForce GTX 750 Ti 2GB GDDR5 SC 128-bit, 02G-P4-3753-KR;0;0
1722;Placa de Video Sapphire Firepro V3900 1GB DDR3, 31004-26-40R/41R/40A;0;0
1723;Placa de Video EVGA GeForce GTX 750 Ti 2GB GDDR5 128-bit, 02G-P4-3751-KR;0;0
1724;Placa de Video EVGA GeForce GTX 750 1GB GDDR5 128-bit, 01G-P4-2751-KR;0;0
1725;Placa de Video Gigabyte GeForce GT 640 1GB GDDR5 Low Profile 64-bit, GV-N640D5-1GL;0;0
1726;Placa de Video EVGA GeForce GTX 750 Ti 2GB GDDR5 FTW ACX 128-bit, 02G-P4-3757-KR;0;0
1727;Placa de Video EVGA GeForce GT 210 1GB DDR3 64-bit, 01G-P3-1312-LR;0;0
